ID,vreme,domaci,gosti,1,X2
Betole14,2025-07-13 14:00:00,Alta 2,Funnefoss/Vormsund,1.85,1.72
Planetwin4,2025-07-13 14:00:00,Alta (2),Funnefoss/Vormsund,2.33,1.51
Balkan24,2025-07-13 14:00:00,Alta IF 2,Funnefoss/Vormsund,1.6,2.0
Volcano738,2025-07-13 14:00:00,Alta IF 2,Funnefoss/Vormsund,2.3,1.48
Topbet24,2025-07-13 14:00:00,Alta IF 2,Funnefoss/Vormsund,2.0,1.7
Oktagon19,2025-07-13 14:00:00,Alta 2,Funnefoss/Vormsund,1.85,1.74
