ID,vreme,domaci,gosti,1,X2
Superbet0,2025-06-26 12:00:00,Song Lam Nghe An,Binh Duong,2.05,1.65
Oktagon1,2025-06-26 12:00:00,Song Lam Nghe An,Binh Duong,2.12,1.61
Topbet0,2025-06-26 12:00:00,Song Lam Nghe An,B. Binh Duong,2.6,1.41
Balkan1,2025-06-26 12:00:00,Song Lam Nghe An,B. Binh Duong,1.85,1.72
Betole2,2025-06-26 12:00:00,Song Lam Nghe An,Binh Duong,2.12,1.6
Soccer1,2025-06-26 12:00:00,Song Lam Nghe An,Binh Duong,2.0,1.7
