ID,vreme,domaci,gosti,ug 0-4,ug 5+
Oktagon44,2025-06-25 18:30:00,Kriens,Baden,1.0,1.0
Soccer33,2025-06-25 18:30:00,Kriens,FC Baden,1.45,2.55
Volcano328,2025-06-25 18:30:00,SC Kriens,FC Baden,1.0,1.0
Betole42,2025-06-25 18:30:00,Kriens,Baden,1.28,3.25
Pinbet36,2025-06-25 18:30:00,Kriens,Baden,1.0,3.25
