ID,vreme,domaci,gosti,ug 0-3,ug 4+
Topbet42,2025-07-11 19:00:00,Coleraine,Institute,1.86,1.84
Soccer46,2025-07-11 19:00:00,Coleraine,Institute,2.02,1.7
Oktagon48,2025-07-11 19:00:00,Coleraine,Institute,2.02,1.68
Volcano107,2025-07-11 19:00:00,Coleraine,Institute,1.0,1.0
Mozzart41,2025-07-11 19:00:00,Coleraine,Institute,1.6,2.05
Pinbet53,2025-07-11 19:00:00,Coleraine,Institute,2.05,1.66
Betole53,2025-07-11 19:00:00,Coleraine,Institute,2.02,1.67
