ID,vreme,domaci,gosti,1,X2
Betole106,2025-07-06 13:30:00,Sandefjord,Rosenborg,2.27,1.57
Planetwin80,2025-07-06 13:30:00,Sandefjord,Rosenborg,2.55,1.5
Oktagon106,2025-07-06 13:30:00,Sandefjord,Rosenborg,2.55,1.46
Mozzart82,2025-07-06 13:30:00,Sandefjord,Rosenborg,2.65,1.42
Pinbet94,2025-07-06 13:30:00,Sandefjord,Rosenborg,2.29,1.63
Soccer96,2025-07-06 13:30:00,Sandefjord,Rosenborg,2.55,1.48
Mystake59,2025-07-06 13:30:00,Sandefjord,Rosenborg,2.4,1.52
Superbet115,2025-07-06 13:30:00,Sandefjord,Rosenborg,2.37,1.56
Volcano37,2025-07-06 13:30:00,Sandefjord,Rosenborg,2.5,1.48
