ID,vreme,domaci,gosti,GG,NG
Oktagon63,2025-07-11 19:00:00,Kimberley,Villa Mitre,2.8,1.33
Soccer44,2025-07-11 19:00:00,Kimberley,Villa Mitre,2.45,1.48
Betole67,2025-07-11 19:00:00,Kimberley,Villa Mitre,2.77,1.35
Mozzart43,2025-07-11 19:00:00,Kimberley,Villa Mitre,2.2,1.6
