ID,vreme,domaci,gosti,ug 0-2,ug 3+
Planetwin125,2025-06-28 11:00:00,Tegevajaro Miy.,Kamatamare,1.7,2.02
Betole293,2025-06-28 11:00:00,Tegevajaro Miyazaki,Kamatamare,1.71,2.02
Mystake514,2025-06-28 11:00:00,Tegevajaro Miyazaki,Kamatamare Sanuki,1.0,1.0
Oktagon293,2025-06-28 11:00:00,Tegevajaro Miyazaki,Kamatamare,1.7,2.0
Soccer209,2025-06-28 11:00:00,Tegevajaro Miyazaki,Kamatamare,1.67,2.07
Topbet193,2025-06-28 11:00:00,Tegevajaro Miyazaki,Kamatamare Sanuki,1.95,1.78
