ID,vreme,domaci,gosti,GG,NG
Superbet62,2025-07-11 15:00:00,Jahn Regensburg,Unterhaching,2.02,1.71
Volcano364,2025-07-11 15:00:00,SSV Jahn Regensburg,SpVgg Unterhaching,2.45,1.45
Betole70,2025-07-11 15:00:00,Regensburg,Unterhaching,2.47,1.45
Mystake723,2025-07-11 15:00:00,Regensburg,Unterhaching,1.97,1.69
Oktagon74,2025-07-11 15:00:00,Regensburg,Unterhaching,2.45,1.45
