ID,vreme,domaci,gosti,GG,NG
Betole119,2025-07-13 19:00:00,Azuriz FC,Joinville,2.8,1.36
Volcano111,2025-07-13 19:00:00,Azuriz FC PR,Joinville,2.75,1.37
Superbet121,2025-07-13 19:00:00,Azuriz,Joinville,2.67,1.41
Balkan121,2025-07-13 19:00:00,Azuriz FC PR,Joinville EC SC,2.25,1.5
Soccer98,2025-07-13 19:00:00,Azuriz,Joinville,2.55,1.45
Planetwin43,2025-07-13 19:00:00,Azuriz,Joinville,3.28,1.26
Mystake166,2025-07-13 19:00:00,Azuniz,Joinville EC  ,1.0,1.0
Mozzart79,2025-07-13 19:00:00,Azuriz,Joinville ,2.2,1.6
Oktagon120,2025-07-13 19:00:00,Azuriz FC,Joinville,2.75,1.37
