ID,vreme,domaci,gosti,GG,NG
Mystake62,2025-07-13 17:00:00,Jordan W.,Singapore W.,1.0,1.0
Topbet11,2025-07-13 17:00:00,Jordan,Singapore,1.0,1.0
Balkan10,2025-07-13 17:00:00,Jordan,Singapore,2.45,1.5
Oktagon12,2025-07-13 17:00:00,Jordan Wom.,Singapore Wom.,3.0,1.32
Pinbet10,2025-07-13 17:00:00,Jordan Wom.,Singapore W,4.35,1.19
Superbet9,2025-07-13 17:00:00,Jordan (W),Singapur (W),3.55,1.25
Betole7,2025-07-13 17:00:00,Jordan Wom.,Singapore Wom.,3.03,1.31
Soccer7,2025-07-13 17:00:00,Jordan Wom.,Singapore Wom.,3.55,1.25
