ID,vreme,domaci,gosti,W1,W2
Oktagon0,2025-07-06 11:00:00,Angola U20,Malawi U20,1.49,2.35
Soccer1,2025-07-06 11:00:00,Angola U20,Malawi U20,1.3,2.59
Betole1,2025-07-06 11:00:00,Angola U20,Malawi U20,1.5,2.35
Mystake557,2025-07-06 11:00:00,Angola U20,Malawi U20,1.0,1.0
Superbet1,2025-07-06 11:00:00,Angola U20,Malavi U20,1.0,1.0
Pinbet0,2025-07-06 11:00:00,Angola U20,Malawi U20,1.55,2.42
Mozzart3,2025-07-06 11:00:00,Angola M20,Malawi M20,1.23,3.3
