ID,vreme,domaci,gosti,1,X2
Oktagon0,2025-07-06 11:00:00,Angola U20,Malawi U20,2.1,1.62
Soccer1,2025-07-06 11:00:00,Angola U20,Malawi U20,1.9,1.72
Betole1,2025-07-06 11:00:00,Angola U20,Malawi U20,2.1,1.61
Mystake552,2025-07-06 11:00:00,Angola U20,Malawi U20,1.8,1.9
Superbet1,2025-07-06 11:00:00,Angola U20,Malavi U20,1.8,1.85
Pinbet0,2025-07-06 11:00:00,Angola U20,Malawi U20,2.17,1.69
Mozzart3,2025-07-06 11:00:00,Angola M20,Malawi M20,1.75,1.91
