ID,vreme,domaci,gosti,GG,NG
Mozzart48,2025-06-25 20:00:00,Titanes FC,Yaracuyanos,2.05,1.7
Betole70,2025-06-25 20:00:00,Titanes,Yaracuyanos,2.3,1.5
Oktagon70,2025-06-25 20:00:00,Titanes,Yaracuyanos,2.28,1.5
Soccer55,2025-06-25 20:00:00,Titanes,Yaracuyanos,2.1,1.65
Pinbet53,2025-06-25 20:00:00,Titanes,Yaracuyanos,2.68,1.36
Volcano326,2025-06-25 20:00:00,Titanes,Yaracuyanos,2.25,1.5
