ID,vreme,domaci,gosti,GG,NG
Superbet0,2025-06-26 15:00:00,Estudiantes de Merida,Real Frontera,1.46,2.52
Topbet0,2025-06-26 15:00:00,Estudiantes de Merida,Real Frontera FC,1.48,2.55
Balkan0,2025-06-26 15:00:00,Estudiantes de Merida,Real Frontera FC,1.3,2.95
Soccer0,2025-06-26 15:00:00,Estudiantes Merida,Frontera,1.7,2.05
Mozzart0,2025-06-26 15:00:00,Estudiantes De Merida,Frontera,1.62,2.15
Mystake647,2025-06-26 15:00:00,Estudiantes de Merida,Real Frontera,1.48,2.47
