ID,vreme,domaci,gosti,W1,W2
Betole60,2025-07-13 17:30:00,Hertha Berlin,Basaksehir,2.37,1.47
Mozzart50,2025-07-13 17:30:00,Hertha,Basaksehir,1.67,1.97
Soccer53,2025-07-13 17:30:00,Hertha Berlin,Basaksehir,2.41,1.44
Oktagon58,2025-07-13 17:30:00,Hertha Berlin,Basaksehir,1.0,1.0
Volcano600,2025-07-13 17:30:00,Hertha,Basaksehir,1.0,1.0
Pinbet48,2025-07-13 17:30:00,Hertha Berlin,Basaksehir,2.38,1.5
