ID,vreme,domaci,gosti,GG,NG
Oktagon71,2025-07-13 17:00:00,Jordan Wom.,Singapore Wom.,4.3,1.15
Betole76,2025-07-13 17:00:00,Jordan Wom.,Singapore Wom.,4.6,1.13
Superbet74,2025-07-13 17:00:00,Jordan (W),Singapur (W),2.12,1.64
Volcano529,2025-07-13 17:00:00,w/Jordan,w/Singapore,4.4,1.14
Topbet70,2025-07-13 17:00:00,Jordan,Singapore,1.0,1.0
Balkan79,2025-07-13 17:00:00,Jordan,Singapore,2.3,1.55
Mystake63,2025-07-13 17:00:00,Jordan W.,Singapore W.,1.0,1.0
Soccer63,2025-07-13 17:00:00,Jordan Wom.,Singapore Wom.,3.55,1.25
