ID,vreme,domaci,gosti,ug 0-2,ug 3+
Superbet0,2025-06-26 15:00:00,Estudiantes de Merida,Real Frontera,1.0,1.0
Topbet0,2025-06-26 15:00:00,Estudiantes de Merida,Real Frontera FC,3.7,1.25
Balkan0,2025-06-26 15:00:00,Estudiantes de Merida,Real Frontera FC,3.8,1.18
Soccer0,2025-06-26 15:00:00,Estudiantes Merida,Frontera,2.45,1.48
Mozzart0,2025-06-26 15:00:00,Estudiantes De Merida,Frontera,3.2,1.3
Mystake647,2025-06-26 15:00:00,Estudiantes de Merida,Real Frontera,1.0,1.0
