ID,vreme,domaci,gosti,1,1-X2,X2-X2
Betole129,2025-06-26 03:00:00,San Francisco City,Marin,1.24,1.0,1.0
Oktagon129,2025-06-26 03:00:00,San Francisco City,Marin,1.24,1.0,1.0
Balkan117,2025-06-26 03:00:00,San Francisco City,Marin FC Legends,1.18,1.0,1.0
Pinbet117,2025-06-26 03:00:00,San Francisco City,Marin,1.36,1.0,1.0
Soccer113,2025-06-26 03:00:00,San Francisco City,Marin,1.27,14.0,3.7
Mozzart94,2025-06-26 03:00:00,San Francisco City,Marin,1.18,1.0,4.9
Topbet107,2025-06-26 03:00:00,San Francisco City,Marin FC Legends,1.2,23.0,5.15
Mystake344,2025-06-26 03:00:00,San Francisco City,Marin  Legends,1.19,1.0,1.0
Volcano440,2025-06-26 03:00:00,San Francisco City,Marin,1.24,1.0,1.0
