ID,vreme,domaci,gosti,1,X,2
Topbet0,2025-06-26 12:00:00,Song Lam Nghe An,B. Binh Duong,2.6,3.1,2.6
Balkan1,2025-06-26 12:00:00,Song Lam Nghe An,B. Binh Duong,1.85,3.25,3.65
Soccer1,2025-06-26 12:00:00,Song Lam Nghe An,Binh Duong,2.0,3.25,3.6
