ID,vreme,domaci,gosti,1,X2
Soccer82,2025-07-06 12:00:00,Ganzhou Ruishi,Wenzhou Professional,2.85,1.32
Oktagon90,2025-07-06 12:00:00,Ganzhou Ruishi,Wenzhou Professional,2.3,1.52
Betole90,2025-07-06 12:00:00,Ganzhou Ruishi,Wenzhou Professional,2.3,1.51
Superbet103,2025-07-06 12:00:00,Ganzhou Ruishi FC,Wenzhou Professional FC,2.95,1.31
Planetwin72,2025-07-06 12:00:00,Ganzhou Ruishi,Wenzhou Professional,3.09,1.31
Volcano230,2025-07-06 12:00:00,Ganzhou Ruishi,Wenzhou Professional F.C.,2.8,1.37
