ID,vreme,domaci,gosti,ug 0-3,ug 4+
Betole5,2025-07-09 15:30:00,Hlubina,Bielsko-Biala,2.12,1.62
Oktagon6,2025-07-09 15:30:00,Hlubina,Bielsko-Biala,1.57,2.22
Volcano638,2025-07-09 15:30:00,Hlubina,Rekord Bielsko-Biala,1.0,1.0
