ID,vreme,domaci,gosti,GG,NG
Betole76,2025-07-13 17:00:00,Jordan Wom.,Singapore Wom.,6.2,1.07
Topbet70,2025-07-13 17:00:00,Jordan,Singapore,1.0,1.0
Mystake62,2025-07-13 17:00:00,Jordan W.,Singapore W.,1.0,1.0
Oktagon71,2025-07-13 17:00:00,Jordan Wom.,Singapore Wom.,5.9,1.08
Soccer63,2025-07-13 17:00:00,Jordan Wom.,Singapore Wom.,3.05,1.32
Volcano508,2025-07-13 17:00:00,w/Jordan,w/Singapore,4.95,1.11
Balkan79,2025-07-13 17:00:00,Jordan,Singapore,2.65,1.4
