ID,vreme,domaci,gosti,W1,W2
Mystake248,2025-06-25 16:30:00,JJK Jyvaskyla,Mikkelin Palloilijat,1.51,2.29
Volcano544,2025-06-25 16:30:00,JJK Jyvaskyla,Mikkeli Palloilijat,1.4,2.65
Mozzart17,2025-06-25 16:30:00,JJK,Mikkelin Palloilijat,1.64,2.01
Topbet15,2025-06-25 16:30:00,JJK Jyvaskyla,Mikkelin Palloilijat,1.0,1.0
Balkan20,2025-06-25 16:30:00,JJK Jyvaskyla,Mikkelin Palloilijat,1.0,1.0
