ID,vreme,domaci,gosti,W1,W2
Volcano486,2025-07-13 20:00:00,Penedense,AS Arapiraquense AL,9.5,1.01
Mystake169,2025-07-13 20:00:00,  Penedense AL,AS Arapiraquense AL,4.4,1.15
Balkan167,2025-07-13 20:00:00,SC Penedense AL,AS Arapiraquense AL,1.0,1.0
Topbet139,2025-07-13 20:00:00,SC Penedense AL,AS Arapiraquense AL,1.0,1.0
