ID,vreme,domaci,gosti,W1,W2
Soccer38,2025-06-25 20:00:00,Mamelodi Sundowns,Fluminense,2.58,1.5
Planetwin6,2025-06-25 20:00:00,Mamelodi,Fluminense,2.42,1.55
Mozzart30,2025-06-25 20:00:00,Mamelodi,Fluminense,2.5,1.63
Balkan46,2025-06-25 20:00:00,Mamelodi Sundowns,Fluminense FC RJ,2.45,1.55
Topbet42,2025-06-25 20:00:00,Mamelodi Sundowns,Fluminense FC RJ,2.24,1.41
Betole49,2025-06-25 20:00:00,Mamelodi Sundowns,Fluminense,2.3,1.53
Oktagon51,2025-06-25 20:00:00,Mamelodi Sundowns,Fluminense,2.32,1.53
Superbet57,2025-06-25 20:00:00,Mamelodi Sundowns,Fluminense,2.52,1.51
Mystake709,2025-06-25 20:00:00,Mamelodi Sundowns,Fluminense RJ,2.59,1.53
