ID,vreme,domaci,gosti,1,X2
Superbet175,2025-07-13 21:00:00,Santa Cruz PE,Santa Cruz RN,1.44,2.55
Mozzart126,2025-07-13 21:00:00,Santa Cruz,Santa Cruz RN,1.4,2.7
Balkan180,2025-07-13 21:00:00,Santa Cruz FC PE,Santa Cruz FC RN,1.35,2.7
Topbet152,2025-07-13 21:00:00,Santa Cruz FC PE,Santa Cruz FC RN,1.4,2.67
Mystake171,2025-07-13 21:00:00,Santa Cruz PE,Santa Cruz RN,1.4,2.61
Planetwin73,2025-07-13 21:00:00,Santa Cruz,Santa Cruz RN,1.22,3.51
