ID,vreme,domaci,gosti,GG,NG
Topbet12,2025-07-21 17:00:00,FC Nomme United,Tallinna FC Flora U21,2.1,1.68
Oktagon12,2025-07-21 17:00:00,Nomme Utd,Tallinna FC Flora II,1.65,2.03
