ID,vreme,domaci,gosti,GG,NG
Pinbet22,2025-07-13 17:00:00,Jordan Wom.,Singapore W,3.9,1.23
Balkan23,2025-07-13 17:00:00,Jordan,Singapore,2.45,1.5
Soccer18,2025-07-13 17:00:00,Jordan Wom.,Singapore Wom.,3.55,1.25
Topbet22,2025-07-13 17:00:00,Jordan,Singapore,1.0,1.0
Superbet20,2025-07-13 17:00:00,Jordan (W),Singapur (W),3.55,1.25
Mystake62,2025-07-13 17:00:00,Jordan W.,Singapore W.,1.0,1.0
Oktagon20,2025-07-13 17:00:00,Jordan Wom.,Singapore Wom.,3.5,1.23
Betole25,2025-07-13 17:00:00,Jordan Wom.,Singapore Wom.,3.6,1.22
