ID,vreme,domaci,gosti,GG,NG
Balkan33,2025-06-26 19:15:00,Belgium,Greece,2.55,1.45
Mystake15,2025-06-26 19:15:00,Belgium W.,Greece W.,1.0,1.0
Soccer35,2025-06-26 19:15:00,Belgium Wom.,Greece Wom.,2.4,1.5
Planetwin10,2025-06-26 19:15:00,Belgium (W),Greece (W),3.81,1.2
Topbet32,2025-06-26 19:15:00,Belgium,Greece,2.95,1.38
Betole35,2025-06-26 19:15:00,Belgium Wom.,Greece Wom.,2.65,1.4
Oktagon35,2025-06-26 19:15:00,Belgium Wom.,Greece Wom.,2.62,1.4
Mozzart31,2025-06-26 19:15:00,Belgium W,Greece W,2.45,1.5
