ID,vreme,domaci,gosti,1,X,2
Pinbet10,2025-07-17 18:00:00,Orlando Pirates,Las Palmas,3.2,3.45,2.11
Oktagon4,2025-07-17 18:00:00,Orlando Pirates,Las Palmas,3.65,3.55,1.81
Soccer10,2025-07-17 18:00:00,Orlando Pirates,Las Palmas,3.95,3.6,1.8
Topbet9,2025-07-17 18:00:00,Orlando Pirates FC,UD Las Palmas,3.4,3.55,1.9
Superbet3,2025-07-17 18:00:00,Orlando Pirates,Las Palmas,3.75,3.5,1.82
Merkur5,2025-07-17 18:00:00,Orlando Pirates,Las Palmas,3.6,3.7,1.77
Betole6,2025-07-17 18:00:00,Orlando Pirates,Las Palmas,3.65,3.55,1.8
