ID,vreme,domaci,gosti,ug 0-3,ug 4+
Betole119,2025-07-13 19:00:00,Azuriz FC,Joinville,1.02,9.0
Volcano111,2025-07-13 19:00:00,Azuriz FC PR,Joinville,1.0,1.0
Superbet121,2025-07-13 19:00:00,Azuriz,Joinville,1.0,1.0
Balkan121,2025-07-13 19:00:00,Azuriz FC PR,Joinville EC SC,1.05,6.25
Soccer98,2025-07-13 19:00:00,Azuriz,Joinville,1.04,8.2
Planetwin43,2025-07-13 19:00:00,Azuriz,Joinville,1.0,12.6
Mystake166,2025-07-13 19:00:00,Azuniz,Joinville EC  ,1.0,1.0
Mozzart79,2025-07-13 19:00:00,Azuriz,Joinville ,1.12,5.4
Oktagon120,2025-07-13 19:00:00,Azuriz FC,Joinville,1.03,8.7
