ID,vreme,domaci,gosti,ug 0-3,ug 4+
Soccer18,2025-07-06 12:15:00,Khangarid,Brera Ilch,1.0,1.0
Balkan22,2025-07-06 12:15:00,Khangarid,Brera Ilch,2.95,1.3
Betole23,2025-07-06 12:15:00,Khangarid,Brera Ilch,5.9,1.07
Mystake620,2025-07-06 12:15:00,Khangarid,Ilch ,1.0,1.0
Topbet15,2025-07-06 12:15:00,Khangarid,Brera Ilch,1.0,1.0
Volcano480,2025-07-06 12:15:00,Khangarid,Brera Ilch,1.0,1.0
Oktagon23,2025-07-06 12:15:00,Khangarid,Brera Ilch,6.05,1.06
