ID,vreme,domaci,gosti,GG,NG
Mystake979,2025-07-12 16:00:00,South Shields,Sunderland,1.94,1.71
Superbet278,2025-07-12 16:00:00,South Shields,Sunderland,1.97,1.75
Volcano792,2025-07-12 16:00:00,South Shields,Sunderland,2.55,1.41
