ID,vreme,domaci,gosti,W1,W2
Soccer70,2025-07-09 19:30:00,Flint,Buckley,4.71,1.12
Oktagon74,2025-07-09 19:30:00,Flint,Buckley,1.0,1.0
Volcano56,2025-07-09 19:30:00,Flint,Buckley T.,1.0,1.0
Betole72,2025-07-09 19:30:00,Flint,Buckley,1.07,6.1
