ID,vreme,domaci,gosti,GG,NG
Mystake821,2025-07-12 16:00:00,Riga,Tukums 2000/Tss,1.0,1.0
Volcano816,2025-07-12 16:00:00,Riga FC,FK Tukums 2000 TSS,3.7,1.21
Mozzart204,2025-07-12 16:00:00,Riga,Tukums 2000,2.5,1.42
Betole281,2025-07-12 16:00:00,Riga FC,Tukums 2000,3.8,1.2
Oktagon283,2025-07-12 16:00:00,Riga FC,Tukums 2000,3.7,1.21
Superbet308,2025-07-12 16:00:00,Riga FC,Tukums 2000/TSS,2.85,1.37
