ID,vreme,domaci,gosti,1,X,2
Balkan2,2025-07-13 22:30:00,Deportes Temuco,Deportes Concepcion,2.6,3.2,2.5
Planetwin0,2025-07-13 22:30:00,Dep.Temuco,D. Concepcion,2.26,3.11,3.08
Betole0,2025-07-13 22:30:00,Deportes Temuco,D. Concepcion,3.0,3.03,2.22
Topbet2,2025-07-13 22:30:00,Deportes Temuco,Deportes Concepcion,2.75,3.2,2.5
