ID,vreme,domaci,gosti,ug 0-3,ug 4+
Balkan26,2025-07-13 17:00:00,Jordan,Singapore,2.6,1.37
Betole28,2025-07-13 17:00:00,Jordan Wom.,Singapore Wom.,2.37,1.5
Superbet23,2025-07-13 17:00:00,Jordan (W),Singapur (W),1.0,1.0
Pinbet24,2025-07-13 17:00:00,Jordan Wom.,Singapore W,3.5,1.3
Soccer21,2025-07-13 17:00:00,Jordan Wom.,Singapore Wom.,1.0,1.0
Topbet25,2025-07-13 17:00:00,Jordan,Singapore,1.0,1.0
Oktagon23,2025-07-13 17:00:00,Jordan Wom.,Singapore Wom.,2.4,1.49
Mystake62,2025-07-13 17:00:00,Jordan W.,Singapore W.,1.0,1.0
