ID,vreme,domaci,gosti,ug 0-3,ug 4+
Topbet157,2025-07-12 12:00:00,Rosenborg BK 2,Volda,3.04,1.38
Volcano553,2025-07-12 12:00:00,Rosenborg 2,Volda,1.0,1.0
Oktagon227,2025-07-12 12:00:00,Rosenborg 2,Volda TI,1.98,1.65
Betole222,2025-07-12 12:00:00,Rosenborg 2,Volda TI,1.97,1.65
