ID,vreme,domaci,gosti,1,X2
Planetwin4,2025-07-13 14:00:00,Alta (2),Funnefoss/Vormsund,1.72,1.95
Oktagon12,2025-07-13 14:00:00,Alta 2,Funnefoss/Vormsund,2.3,1.48
Volcano733,2025-07-13 14:00:00,Alta IF 2,Funnefoss/Vormsund,1.7,1.89
Betole13,2025-07-13 14:00:00,Alta 2,Funnefoss/Vormsund,2.3,1.47
