ID,vreme,domaci,gosti,GG,NG
Soccer24,2025-07-15 19:00:00,Redcar Athletic,Hartlepool,2.13,1.63
Oktagon7,2025-07-15 19:00:00,Redcar Athletic,Hartlepool,3.2,1.28
Betole7,2025-07-15 19:00:00,Redcar Athletic,Hartlepool,3.25,1.27
