ID,vreme,domaci,gosti,1,X,2
Superbet1,2025-07-17 18:30:00,Koper,Željezničar,1.95,3.25,3.8
Betole1,2025-07-17 18:30:00,Koper,Zeljeznicar,2.12,3.1,3.4
Mozzart0,2025-07-17 18:30:00,Koper,Zeljeznicar,2.0,3.4,3.9
Merkur1,2025-07-17 18:30:00,Koper,Zeljeznicar,1.9,3.05,4.2
Soccer1,2025-07-17 18:30:00,Koper,Zeljeznicar,1.9,3.45,4.05
Pinbet1,2025-07-17 18:30:00,Koper,Zeljeznicar,1.94,3.35,3.9
Oktagon1,2025-07-17 18:30:00,Koper,Zeljeznicar,2.12,3.1,3.4
