ID,vreme,domaci,gosti,1,X,2
Superbet167,2025-07-12 10:00:00,Curzon Ashton,Wigan Athletic,7.2,5.7,1.28
Volcano701,2025-07-12 10:00:00,Curzon Ashton,Wigan,1.24,5.35,8.5
Mystake926,2025-07-12 10:00:00,Curzon Ashton ,Wigan Athletic,7.2,5.6,1.28
