ID,vreme,domaci,gosti,1,X2
Topbet42,2025-07-11 19:00:00,Coleraine,Institute,1.15,4.81
Soccer46,2025-07-11 19:00:00,Coleraine,Institute,1.13,4.5
Oktagon48,2025-07-11 19:00:00,Coleraine,Institute,1.08,5.55
Volcano107,2025-07-11 19:00:00,Coleraine,Institute,1.08,5.5
Mozzart41,2025-07-11 19:00:00,Coleraine,Institute,1.22,3.75
Pinbet53,2025-07-11 19:00:00,Coleraine,Institute,1.1,6.0
Betole53,2025-07-11 19:00:00,Coleraine,Institute,1.08,5.5
