ID,vreme,domaci,gosti,ug 0-3,ug 4+
Planetwin3,2025-07-05 22:00:00,Forge,Vancouver FC,1.39,2.77
Volcano516,2025-07-05 22:00:00,Forge,Vancouver FC,1.0,1.0
Betole3,2025-07-05 22:00:00,Forge,Vancouver FC,1.55,2.27
Pinbet3,2025-07-05 22:00:00,Forge,Vancouver FC,1.57,2.26
Oktagon3,2025-07-05 22:00:00,Forge,Vancouver FC,1.54,2.28
Soccer3,2025-07-05 22:00:00,Forge,Vancouver FC,1.4,2.65
Mozzart3,2025-07-05 22:00:00,Forge,Vancouver FC,1.39,2.75
