ID,vreme,domaci,gosti,ug 0-3,ug 4+
Mystake663,2025-06-25 16:00:00,Sigma Olomouc,Vion Zlate Moravce,1.0,1.0
Betole1,2025-06-25 16:00:00,Sigma Olomouc,Z. Moravce-Vrable,2.0,1.7
Balkan6,2025-06-25 16:00:00,SK Sigma Olomouc,FC Vion Zlate Moravce,1.85,1.85
Pinbet0,2025-06-25 16:00:00,Sigma Olomouc,Zlate Moravce-Vrable,2.26,1.55
Topbet6,2025-06-25 16:00:00,SK Sigma Olomouc,FC Vion Zlate Moravce,1.96,1.75
Oktagon6,2025-06-25 16:00:00,Sigma Olomouc,Z. Moravce-Vrable,2.0,1.7
Superbet7,2025-06-25 16:00:00,Sigma Olomouc,Zlate Moravce Vrable,1.0,1.0
