ID,vreme,domaci,gosti,GG,NG
Volcano138,2025-07-13 16:15:00,FK Baranovichi,ML Vitebsk,2.5,1.43
Balkan79,2025-07-13 16:15:00,FC Baranovichi,Maxline Vitebsk,2.25,1.5
Pinbet60,2025-07-13 16:15:00,Baranovici,Maxline,2.52,1.44
Oktagon75,2025-07-13 16:15:00,Baranovici,ML Vitebsk,2.55,1.43
Superbet74,2025-07-13 16:15:00,Baranovichi,ML Vitebsk,2.07,1.68
Topbet63,2025-07-13 16:15:00,FC Baranovichi,Maxline Vitebsk,2.35,1.52
Betole75,2025-07-13 16:15:00,Baranovici,ML Vitebsk,2.57,1.42
Soccer64,2025-07-13 16:15:00,Baranovici,Maxline Vitebsk,2.15,1.6
