ID,vreme,domaci,gosti,1,X,2
Oktagon0,2025-07-06 11:00:00,Angola U20,Malawi U20,1.94,3.15,3.6
Soccer1,2025-07-06 11:00:00,Angola U20,Malawi U20,1.9,3.15,3.8
Betole1,2025-07-06 11:00:00,Angola U20,Malawi U20,2.02,3.1,3.45
Mystake551,2025-07-06 11:00:00,Angola U20,Malawi U20,1.8,3.3,4.5
Superbet1,2025-07-06 11:00:00,Angola U20,Malavi U20,1.8,3.3,4.2
Pinbet0,2025-07-06 11:00:00,Angola U20,Malawi U20,2.17,3.15,3.6
Mozzart3,2025-07-06 11:00:00,Angola M20,Malawi M20,1.75,3.2,4.75
