ID,vreme,domaci,gosti,W1,W2
Topbet10,2025-07-13 19:00:00,Vinotinto FC Ecuador,Mushuc Runa SC,1.23,2.73
Balkan50,2025-07-13 19:00:00,Vinotinto FC Ecuador,Mushuc Runa SC,1.8,1.9
