ID,vreme,domaci,gosti,W1,W2
Oktagon171,2025-07-06 19:00:00,Brasil de Pelotas,Sao Luiz,1.0,1.0
Volcano358,2025-07-06 19:00:00,Brasil de Pelotas,EC Sao Luiz RS,1.5,2.35
Betole172,2025-07-06 19:00:00,Brasil de Pelotas,Sao Luiz,1.77,1.87
Superbet192,2025-07-06 19:00:00,Brasil de Pelotas,Sao Luiz RS,1.71,1.9
